,time,temperature,humidity
101331,1658885095.5373213,36.2,59.4
101332,1658885095.8117604,36.2,59.4
101333,1658885096.0862243,36.2,59.4
101334,1658885096.3564873,36.2,59.4
101335,1658885096.6308868,36.2,59.4
101336,1658885096.905388,36.2,59.3
101337,1658885097.179719,36.2,59.3
101338,1658885097.4501042,36.2,59.3
101339,1658885097.724486,36.2,59.3
101340,1658885097.9988863,36.2,59.3
101341,1658885098.2732205,36.2,59.3
101342,1658885098.5432765,36.2,59.3
101343,1658885098.818113,36.1,59.3
101344,1658885099.0920017,36.2,59.3
101345,1658885099.366216,36.2,59.3
101346,1658885099.6372259,36.2,59.2
101347,1658885099.9115374,36.2,59.3
101348,1658885100.1861115,36.2,59.3
101349,1658885100.4563212,36.2,59.3
101350,1658885100.730723,36.2,59.2
101351,1658885101.004566,36.2,59.2
101352,1658885101.2789595,36.2,59.2
101353,1658885101.5497985,36.2,59.2
101354,1658885101.8236418,36.2,59.1
101355,1658885102.0986862,36.2,59.2
101356,1658885102.372395,36.2,59.1
101357,1658885102.6437001,36.2,59.1
101358,1658885102.9177873,36.2,59.1
101359,1658885103.1922235,36.2,59.1
101360,1658885103.4662414,36.2,59.1
101361,1658885103.736385,36.2,59.1
101362,1658885104.011538,36.2,59.1
101363,1658885104.285532,36.2,59.0
101364,1658885104.56038,36.2,59.0
101365,1658885104.8307095,36.2,59.0
101366,1658885105.1051126,36.2,59.0
101367,1658885105.3787248,36.2,59.0
101368,1658885105.6537163,36.2,59.0
101369,1658885105.9243672,36.2,59.0
101370,1658885106.1986542,36.2,59.0
101371,1658885106.4730513,36.2,59.0
101372,1658885106.7472212,36.2,58.9
101373,1658885107.017862,36.2,58.9
101374,1658885107.2922258,36.2,58.9
101375,1658885107.566693,36.2,58.9
101376,1658885107.837201,36.2,58.9
101377,1658885108.111433,36.2,58.9
101378,1658885108.385407,36.2,58.9
101379,1658885108.6602676,36.2,58.9
101380,1658885108.9305787,36.2,58.8
101381,1658885109.205017,36.2,58.8
101382,1658885109.4793768,36.2,58.8
101383,1658885109.7533789,36.2,58.8
101384,1658885110.0241919,36.2,58.7
101385,1658885110.2985902,36.2,58.7
101386,1658885110.5723047,36.2,58.7
101387,1658885110.8474314,36.2,58.7
101388,1658885111.117909,36.2,58.6
101389,1658885111.3917522,36.2,58.6
101390,1658885111.6661432,36.2,58.5
101391,1658885111.9369886,36.2,58.5
101392,1658885112.2113733,36.2,58.5
101393,1658885112.4858444,36.2,58.5
101394,1658885112.759688,36.2,58.5
101395,1658885113.030534,36.2,58.4
101396,1658885113.3049319,36.2,58.4
101397,1658885113.5793178,36.2,58.4
101398,1658885113.8493266,36.2,58.4
101399,1658885114.1237266,36.2,58.4
101400,1658885114.3985689,36.2,58.4
101401,1658885114.6729746,36.2,58.4
101402,1658885114.9428205,36.2,58.4
101403,1658885115.2172043,36.2,58.3
101404,1658885115.4916034,36.2,58.3
101405,1658885115.766446,36.1,58.3
101406,1658885116.0362918,36.2,58.3
101407,1658885116.3106778,36.2,58.3
101408,1658885116.5850792,36.2,58.3
101409,1658885116.8559237,36.2,58.2
101410,1658885117.1303203,36.2,58.2
101411,1658885117.4041636,36.2,58.2
101412,1658885117.679216,36.2,58.2
101413,1658885117.9495645,36.2,58.2
101414,1658885118.2239907,36.2,58.2
101415,1658885118.4983802,36.2,58.2
101416,1658885118.768225,36.2,58.2
101417,1658885119.0432184,36.2,58.2
101418,1658885119.317563,36.2,58.1
101419,1658885119.5912476,36.2,58.1
101420,1658885119.862223,36.2,58.1
101421,1658885120.13672,36.2,58.1
101422,1658885120.411113,36.2,58.1
101423,1658885120.6855366,36.2,58.1
101424,1658885120.955887,36.2,58.2
101425,1658885121.2302966,36.2,58.1
101426,1658885121.504718,36.2,58.2
101427,1658885121.775113,36.2,58.2
101428,1658885122.0493789,36.2,58.2
101429,1658885122.3238864,36.2,58.2
101430,1658885122.5982943,36.2,58.2
101431,1658885122.8682163,36.2,58.2
101432,1658885123.1423774,36.2,58.2
101433,1658885123.4174573,36.2,58.3
101434,1658885123.687782,36.2,58.3
101435,1658885123.962222,36.1,58.3
101436,1658885124.2363806,36.2,58.4
101437,1658885124.5110304,36.2,58.4
101438,1658885124.7811904,36.1,58.4
101439,1658885125.0557826,36.2,58.4
101440,1658885125.3301902,36.2,58.4
101441,1658885125.6004853,36.1,58.5
101442,1658885125.8749387,36.2,58.5
101443,1658885126.1486547,36.2,58.5
101444,1658885126.4234972,36.2,58.6
101445,1658885126.693916,36.2,58.6
101446,1658885126.9677584,36.2,58.6
101447,1658885127.243145,36.2,58.7
101448,1658885127.5165539,36.2,58.7
101449,1658885127.787593,36.1,58.7
101450,1658885128.0622647,36.1,58.8
101451,1658885128.3365111,36.1,58.8
101452,1658885128.610937,36.2,58.9
101453,1658885128.8812687,36.2,58.9
101454,1658885129.1556673,36.2,58.9
101455,1658885129.4293802,36.2,58.9
101456,1658885129.7004333,36.2,58.9
101457,1658885129.9742239,36.2,59.0
101458,1658885130.2493773,36.2,59.0
101459,1658885130.5232248,36.2,59.0
101460,1658885130.794017,36.1,59.0
101461,1658885131.0681372,36.2,59.0
101462,1658885131.3424065,36.2,59.1
101463,1658885131.6172543,36.2,59.1
101464,1658885131.8875904,36.2,59.1
101465,1658885132.1620166,36.2,59.1
101466,1658885132.4357362,36.2,59.2
101467,1658885132.710756,36.2,59.2
101468,1658885132.981223,36.2,59.2
101469,1658885133.25483,36.2,59.2
101470,1658885133.5299897,36.2,59.3
101471,1658885133.8044055,36.2,59.3
101472,1658885134.0747626,36.2,59.3
101473,1658885134.349165,36.2,59.3
101474,1658885134.623028,36.2,59.3
101475,1658885134.8939145,36.2,59.4
101476,1658885135.1683211,36.2,59.4
101477,1658885135.4423773,36.2,59.4
101478,1658885135.7171376,36.2,59.4
101479,1658885135.9872208,36.2,59.4
101480,1658885136.2619138,36.2,59.4
101481,1658885136.5356927,36.2,59.4
101482,1658885136.8105352,36.2,59.4
101483,1658885137.0809233,36.2,59.4
101484,1658885137.3547673,36.2,59.4
101485,1658885137.629185,36.2,59.4
101486,1658885137.9040275,36.2,59.4
101487,1658885138.174437,36.2,59.4
101488,1658885138.4482796,36.2,59.4
101489,1658885138.7226722,36.2,59.4
101490,1658885138.997514,36.2,59.4
101491,1658885139.2679038,36.2,59.4
101492,1658885139.5423458,36.2,59.4
101493,1658885139.8171885,36.2,59.4
101494,1658885140.0915709,36.2,59.4
101495,1658885140.361416,36.2,59.4
101496,1658885140.635823,36.2,59.4
101497,1658885140.9106662,36.2,59.4
101498,1658885141.1850753,36.2,59.4
101499,1658885141.4549208,36.2,59.4
101500,1658885141.7293167,36.2,59.4
101501,1658885142.0041595,36.2,59.4
101502,1658885142.2785428,36.2,59.4
101503,1658885142.5489457,36.2,59.4
101504,1658885142.822789,36.2,59.4
101505,1658885143.0972118,36.2,59.4
101506,1658885143.3713803,36.2,59.4
101507,1658885143.642222,36.2,59.4
101508,1658885143.9165668,36.2,59.4
101509,1658885144.1913798,36.2,59.4
101510,1658885144.4656763,36.2,59.4
101511,1658885144.7361393,36.2,59.4
101512,1658885145.010693,36.2,59.4
101513,1658885145.2845316,36.2,59.4
101514,1658885145.5593786,36.2,59.4
101515,1658885145.8291125,36.2,59.3
101516,1658885146.1041117,36.2,59.3
101517,1658885146.3782246,36.2,59.3
101518,1658885146.652227,36.2,59.3
101519,1658885146.9232945,36.2,59.3
101520,1658885147.1974232,36.2,59.3
101521,1658885147.4712827,36.2,59.3
101522,1658885147.7422233,36.2,59.3
101523,1658885148.0168605,36.2,59.2
101524,1658885148.2912843,36.2,59.2
101525,1658885148.5656922,36.2,59.2
101526,1658885148.8354332,36.2,59.2
101527,1658885149.1104581,36.2,59.1
101528,1658885149.3848596,36.2,59.1
101529,1658885149.6593795,36.2,59.1
101530,1658885149.9296165,36.2,59.1
101531,1658885150.2040162,36.2,59.1
101532,1658885150.4784262,36.2,59.1
101533,1658885150.7526042,36.2,59.1
101534,1658885151.0232234,36.2,59.1
101535,1658885151.2976155,36.2,59.0
101536,1658885151.5718377,36.2,59.0
101537,1658885151.845681,36.2,59.0
101538,1658885152.1161065,36.2,59.0
101539,1658885152.390949,36.2,59.0
101540,1658885152.6653469,36.2,59.0
101541,1658885152.93919,36.2,59.0
101542,1658885153.2105825,36.2,59.0
101543,1658885153.484314,36.2,58.9
101544,1658885153.7592232,36.2,58.9
101545,1658885154.0292478,36.2,58.9
101546,1658885154.3039389,36.2,58.9
101547,1658885154.57786,36.2,58.9
101548,1658885154.852224,36.2,58.8
101549,1658885155.123228,36.2,58.8
101550,1658885155.3974068,36.2,58.8
101551,1658885155.671912,36.2,58.8
101552,1658885155.945614,36.2,58.8
101553,1658885156.216151,36.2,58.8
101554,1658885156.491112,36.2,58.8
101555,1658885156.7655103,36.2,58.7
101556,1658885157.0358338,36.2,58.7
101557,1658885157.310181,36.2,58.7
101558,1658885157.5846663,36.2,58.7
101559,1658885157.8582447,36.2,58.7
101560,1658885158.1291347,36.2,58.7
101561,1658885158.4038332,36.2,58.6
101562,1658885158.6778853,36.2,58.7
101563,1658885158.9522269,36.2,58.7
101564,1658885159.2222223,36.2,58.6
101565,1658885159.4974062,36.2,58.6
101566,1658885159.7712317,36.2,58.6
101567,1658885160.0462418,36.2,58.6
101568,1658885160.3163636,36.2,58.6
101569,1658885160.5909903,36.2,58.5
101570,1658885160.8649416,36.2,58.5
101571,1658885161.1357555,36.2,58.5
101572,1658885161.4101994,36.2,58.5
101573,1658885161.684563,36.2,58.4
101574,1658885161.9589891,36.2,58.4
101575,1658885162.2291791,36.2,58.4
101576,1658885162.503582,36.2,58.4
101577,1658885162.777425,36.2,58.4
101578,1658885163.0482707,36.2,58.3
101579,1658885163.3226922,36.2,58.3
101580,1658885163.597088,36.1,58.3
101581,1658885163.8709307,36.2,58.3
101582,1658885164.141323,36.2,58.3
101583,1658885164.4161658,36.2,58.2
101584,1658885164.6905727,36.2,58.3
101585,1658885164.964416,36.2,58.3
101586,1658885165.234834,36.2,58.2
101587,1658885165.510226,36.2,58.2
101588,1658885165.7840698,36.2,58.2
101589,1658885166.0549147,36.2,58.2
101590,1658885166.32929,36.2,58.2
101591,1658885166.6037226,36.2,58.2
101592,1658885166.8775656,36.2,58.2
101593,1658885167.1479528,36.2,58.2
101594,1658885167.4227955,36.1,58.2
101595,1658885167.6971903,36.2,58.2
101596,1658885167.9710345,36.2,58.2
101597,1658885168.2414446,36.2,58.2
101598,1658885168.5158474,36.2,58.3
101599,1658885168.7906904,36.2,58.2
101600,1658885169.0611126,36.2,58.3
101601,1658885169.3355372,36.2,58.3
101602,1658885169.6099293,36.2,58.3
101603,1658885169.88361,36.2,58.3
101604,1658885170.1546938,36.2,58.4
101605,1658885170.428416,36.2,58.4
101606,1658885170.7036333,36.2,58.4
101607,1658885170.9779372,36.2,58.4
101608,1658885171.2482684,36.2,58.5
101609,1658885171.5220194,36.2,58.5
101610,1658885171.7970715,36.2,58.5
101611,1658885172.0672522,36.2,58.6
101612,1658885172.3412251,36.2,58.6
101613,1658885172.616211,36.2,58.7
101614,1658885172.8906915,36.2,58.7
101615,1658885173.1605835,36.2,58.7
101616,1658885173.4354322,36.2,58.7
101617,1658885173.7099097,36.2,58.7
101618,1658885173.984267,36.2,58.8
101619,1658885174.2543724,36.2,58.8
101620,1658885174.5290155,36.2,58.8
101621,1658885174.8034308,36.2,58.9
101622,1658885175.0737555,36.2,58.9
101623,1658885175.3479793,36.2,58.9
101624,1658885175.6223838,36.2,59.0
101625,1658885175.8962333,36.2,59.0
101626,1658885176.1673498,36.2,59.0
101627,1658885176.4413433,36.2,59.0
101628,1658885176.7158866,36.2,59.0
101629,1658885176.9904332,36.2,59.0
101630,1658885177.260913,36.2,59.1
101631,1658885177.535167,36.2,59.0
101632,1658885177.8097541,36.2,59.1
101633,1658885178.0842226,36.2,59.1
101634,1658885178.354375,36.2,59.1
101635,1658885178.6289122,36.2,59.2
101636,1658885178.9032242,36.2,59.2
101637,1658885179.1777542,36.2,59.2
101638,1658885179.448112,36.2,59.2
101639,1658885179.7222226,36.2,59.3
101640,1658885179.9962397,36.2,59.3
101641,1658885180.2713315,36.2,59.3
101642,1658885180.5416672,36.2,59.3
101643,1658885180.8161094,36.2,59.3
101644,1658885181.0903804,36.2,59.4
101645,1658885181.3606153,36.2,59.4
101646,1658885181.635244,36.2,59.4
101647,1658885181.9092185,36.2,59.4
101648,1658885182.18411,36.2,59.4
101649,1658885182.4544065,36.2,59.4
101650,1658885182.728105,36.2,59.5
101651,1658885183.0032265,36.2,59.5
101652,1658885183.2776396,36.2,59.5
101653,1658885183.5471828,36.2,59.5
101654,1658885183.8222241,36.2,59.5
101655,1658885184.0968058,36.2,59.5
101656,1658885184.3672354,36.2,59.5
101657,1658885184.641348,36.2,59.5
101658,1658885184.915228,36.2,59.4
101659,1658885185.190379,36.2,59.4
101660,1658885185.4607196,36.2,59.4
101661,1658885185.7351377,36.2,59.4
101662,1658885186.0095363,36.2,59.4
101663,1658885186.2832248,36.2,59.4
101664,1658885186.5542245,36.2,59.4
101665,1658885186.828719,36.2,59.4
101666,1658885187.1023762,36.2,59.4
101667,1658885187.3775356,36.2,59.4
101668,1658885187.6478856,36.2,59.5
101669,1658885187.9215324,36.2,59.4
101670,1658885188.1967173,36.2,59.5
101671,1658885188.4671123,36.2,59.4
101672,1658885188.7412875,36.2,59.5
101673,1658885189.0158591,36.2,59.4
101674,1658885189.29015,36.2,59.4
101675,1658885189.5605361,36.2,59.5
101676,1658885189.8343801,36.2,59.5
101677,1658885190.1087623,36.2,59.5
101678,1658885190.3796196,36.2,59.4
101679,1658885190.6540117,36.2,59.4
101680,1658885190.9284098,36.2,59.4
101681,1658885191.2025213,36.2,59.4
101682,1658885191.4729204,36.2,59.4
101683,1658885191.747763,36.2,59.4
101684,1658885192.0216062,36.2,59.4
101685,1658885192.295984,36.2,59.4
101686,1658885192.5663722,36.2,59.4
101687,1658885192.8412147,36.2,59.4
101688,1658885193.1156104,36.2,59.4
101689,1658885193.3894525,36.2,59.3
101690,1658885193.6598427,36.2,59.3
101691,1658885193.9346857,36.2,59.3
101692,1658885194.2090783,36.2,59.3
101693,1658885194.4834743,36.2,59.3
101694,1658885194.754112,36.2,59.3
101695,1658885195.0280807,36.2,59.3
101696,1658885195.3023772,36.2,59.3
101697,1658885195.5773444,36.3,59.3
101698,1658885195.8472278,36.2,59.2
101699,1658885196.1222222,36.2,59.2
101700,1658885196.3962436,36.2,59.2
101701,1658885196.670965,36.2,59.2
101702,1658885196.9412677,36.2,59.2
101703,1658885197.2152548,36.2,59.2
101704,1658885197.4896555,36.2,59.1
101705,1658885197.7604997,36.2,59.1
101706,1658885198.034343,36.2,59.1
101707,1658885198.3087635,36.2,59.1
101708,1658885198.5831647,36.2,59.1
101709,1658885198.8533552,36.2,59.1
101710,1658885199.1276574,36.2,59.1
101711,1658885199.4026804,36.2,59.1
101712,1658885199.6772404,36.2,59.1
101713,1658885199.9474587,36.2,59.0
101714,1658885200.2219908,36.2,59.0
101715,1658885200.4964046,36.2,59.0
101716,1658885200.7708316,36.2,59.0
101717,1658885201.0411644,36.2,59.0
101718,1658885201.3148897,36.3,58.9
101719,1658885201.5899904,36.2,58.9
101720,1658885201.8644047,36.2,58.9
101721,1658885202.1347556,36.2,58.9
101722,1658885202.4091628,36.2,58.8
101723,1658885202.6827276,36.2,58.8
101724,1658885202.9579897,36.2,58.8
101725,1658885203.22832,36.2,58.8
101726,1658885203.5023892,36.2,58.8
101727,1658885203.777136,36.2,58.8
101728,1658885204.0474854,36.2,58.7
101729,1658885204.321928,36.2,58.7
101730,1658885204.5963063,36.2,58.7
101731,1658885204.8707173,36.2,58.7
101732,1658885205.1412213,36.1,58.6
101733,1658885205.4154847,36.2,58.6
101734,1658885205.6893783,36.2,58.6
101735,1658885205.9635565,36.2,58.6
101736,1658885206.2342231,36.2,58.5
101737,1658885206.509057,36.2,58.5
101738,1658885206.78313,36.2,58.5
101739,1658885207.0538073,36.1,58.5
101740,1658885207.3283815,36.2,58.5
101741,1658885207.6022227,36.2,58.4
101742,1658885207.8762429,36.2,58.4
101743,1658885208.146629,36.2,58.4
101744,1658885208.421472,36.2,58.4
101745,1658885208.6958835,36.2,58.4
101746,1658885208.966728,36.2,58.4
101747,1658885209.2411125,36.2,58.3
101748,1658885209.5155118,36.2,58.3
101749,1658885209.789779,36.2,58.3
101750,1658885210.0601385,36.2,58.3
101751,1658885210.3345413,36.2,58.3
101752,1658885210.6083844,36.2,58.3
101753,1658885210.8832245,36.2,58.2
101754,1658885211.1531503,36.2,58.2
101755,1658885211.428111,36.2,58.2
101756,1658885211.7023797,36.2,58.2
101757,1658885211.9724038,36.2,58.2
101758,1658885212.2472675,36.2,58.2
101759,1658885212.521378,36.2,58.1
101760,1658885212.7957606,36.2,58.1
101761,1658885213.0664585,36.2,58.1
101762,1658885213.34086,36.2,58.1
101763,1658885213.6151044,36.2,58.1
101764,1658885213.8856156,36.2,58.1
101765,1658885214.1593773,36.2,58.1
101766,1658885214.4344308,36.2,58.2
101767,1658885214.708858,36.2,58.2
101768,1658885214.979183,36.2,58.2
101769,1658885215.2535646,36.2,58.2
101770,1658885215.5279634,36.2,58.2
101771,1658885215.8018067,36.2,58.2
101772,1658885216.0721917,36.2,58.2
101773,1658885216.347035,36.2,58.2
101774,1658885216.6214416,36.2,58.2
101775,1658885216.8920991,36.2,58.3
101776,1658885217.1664927,36.2,58.3
101777,1658885217.440336,36.2,58.3
101778,1658885217.7151785,36.2,58.4
101779,1658885217.9850242,36.2,58.4
101780,1658885218.2598674,36.2,58.4
101781,1658885218.533711,36.2,58.5
101782,1658885218.804555,36.2,58.5
101783,1658885219.0783997,36.2,58.5
101784,1658885219.3532412,36.2,58.6
101785,1658885219.6270845,36.2,58.6
101786,1658885219.8979294,36.2,58.6
101787,1658885220.1727726,36.1,58.7
101788,1658885220.4466166,36.2,58.7
101789,1658885220.7213273,36.2,58.7
101790,1658885220.991296,36.2,58.7
101791,1658885221.2662263,36.2,58.7
101792,1658885221.5398965,36.2,58.8
101793,1658885221.8151097,36.2,58.8
101794,1658885222.084739,36.2,58.9
101795,1658885222.3593018,36.2,58.9
101796,1658885222.634161,36.2,58.9
101797,1658885222.9040065,36.2,58.9
101798,1658885223.1784,36.2,59.0
101799,1658885223.453242,36.2,59.0
101800,1658885223.7276301,36.2,59.0
101801,1658885223.9974754,36.2,59.0
101802,1658885224.2718902,36.2,59.0
101803,1658885224.5468524,36.2,59.1
101804,1658885224.8213782,36.2,59.1
101805,1658885225.0912323,36.2,59.1
101806,1658885225.3655577,36.2,59.1
101807,1658885225.6398425,36.2,59.1
101808,1658885225.9149625,36.2,59.2
101809,1658885226.1853309,36.2,59.2
101810,1658885226.4597182,36.2,59.2
101811,1658885226.7341375,36.2,59.2
101812,1658885227.0085614,36.2,59.2
101813,1658885227.278886,36.2,59.2
101814,1658885227.5533195,36.2,59.3
101815,1658885227.8269286,36.2,59.3
101816,1658885228.0981114,36.2,59.3
101817,1658885228.3722255,36.2,59.3
101818,1658885228.646178,36.2,59.3
101819,1658885228.9212377,36.2,59.3
101820,1658885229.1916413,36.2,59.3
101821,1658885229.4661107,36.2,59.3
101822,1658885229.7404563,36.2,59.3
101823,1658885230.014863,36.2,59.3
101824,1658885230.2852128,36.2,59.3
101825,1658885230.559377,36.2,59.4
101826,1658885230.83411,36.2,59.4
101827,1658885231.1084557,36.2,59.4
101828,1658885231.378432,36.2,59.4
101829,1658885231.6533766,36.2,59.4
101830,1658885231.927614,36.2,59.4
101831,1658885232.2016816,36.2,59.4
101832,1658885232.472261,36.2,59.4
101833,1658885232.7462265,36.2,59.4
101834,1658885233.0211885,36.2,59.4
101835,1658885233.2952006,36.2,59.4
101836,1658885233.5655892,36.2,59.4
101837,1658885233.8404324,36.2,59.3
101838,1658885234.1148455,36.2,59.3
101839,1658885234.3886888,36.2,59.4
101840,1658885234.659109,36.2,59.3
101841,1658885234.9339502,36.2,59.3
101842,1658885235.2083442,36.2,59.3
101843,1658885235.478431,36.2,59.3
101844,1658885235.7532248,36.2,59.3
101845,1658885236.0275097,36.2,59.3
101846,1658885236.301937,36.2,59.3
101847,1658885236.5722218,36.2,59.3
101848,1658885236.8463802,36.2,59.3
101849,1658885237.1211102,36.2,59.3
101850,1658885237.3955112,36.2,59.3
101851,1658885237.665222,36.2,59.3
101852,1658885237.9403782,36.2,59.3
101853,1658885238.214685,36.2,59.3
101854,1658885238.4882407,36.2,59.3
101855,1658885238.7593782,36.2,59.3
101856,1658885239.0332248,36.2,59.3
101857,1658885239.308267,36.2,59.3
101858,1658885239.582222,36.2,59.3
101859,1658885239.8523805,36.2,59.3
101860,1658885240.127142,36.2,59.3
101861,1658885240.401224,36.2,59.3
101862,1658885240.6721656,36.2,59.3
101863,1658885240.94602,36.2,59.3
101864,1658885241.2208626,36.2,59.3
101865,1658885241.494706,36.2,59.2
101866,1658885241.765551,36.2,59.3
101867,1658885242.0393944,36.2,59.2
101868,1658885242.3142378,36.2,59.2
101869,1658885242.589091,36.2,59.2
101870,1658885242.8589363,36.2,59.3
101871,1658885243.1337793,36.2,59.2
101872,1658885243.4076223,36.2,59.2
101873,1658885243.6784685,36.2,59.2
101874,1658885243.9523108,36.2,59.2
101875,1658885244.2271533,36.2,59.2
101876,1658885244.5009968,36.2,59.2
101877,1658885244.7718418,36.2,59.2
101878,1658885245.0456853,36.2,59.2
101879,1658885245.320528,36.2,59.2
101880,1658885245.595371,36.2,59.2
101881,1658885245.8652163,36.2,59.1
101882,1658885246.14006,36.2,59.1
101883,1658885246.4144833,36.2,59.1
101884,1658885246.688884,36.2,59.1
101885,1658885246.9592366,36.2,59.1
101886,1658885247.2333877,36.2,59.1
101887,1658885247.508109,36.2,59.0
101888,1658885247.7784057,36.3,59.0
101889,1658885248.0522149,36.2,59.0
101890,1658885248.3270574,36.2,59.0
101891,1658885248.6009007,36.2,59.0
101892,1658885248.8717458,36.2,59.0
101893,1658885249.1465895,36.2,59.0
101894,1658885249.4204319,36.2,59.0
101895,1658885249.6952746,36.2,59.0
101896,1658885249.965253,36.2,58.9
101897,1658885250.2399511,36.2,58.9
101898,1658885250.5143862,36.2,58.9
101899,1658885250.788779,36.2,58.9
101900,1658885251.0583565,36.2,58.9
101901,1658885251.3332243,36.2,58.8
101902,1658885251.6072257,36.2,58.8
101903,1658885251.8816135,36.2,58.8
101904,1658885252.15238,36.2,58.7
101905,1658885252.4271371,36.2,58.7
101906,1658885252.7015355,36.2,58.7
101907,1658885252.9718857,36.2,58.7
101908,1658885253.2462797,36.2,58.7
101909,1658885253.520378,36.2,58.6
101910,1658885253.7951093,36.2,58.6
101911,1658885254.0652022,36.2,58.6
101912,1658885254.3392289,36.2,58.6
101913,1658885254.6142936,36.2,58.6
101914,1658885254.8886907,36.2,58.6
101915,1658885255.1584208,36.2,58.6
101916,1658885255.4327796,36.2,58.5
101917,1658885255.7072222,36.2,58.5
101918,1658885255.982378,36.2,58.5
101919,1658885256.2523825,36.2,58.4
101920,1658885256.5265565,36.2,58.4
101921,1658885256.80143,36.2,58.4
101922,1658885257.0717807,36.2,58.4
101923,1658885257.3462224,36.2,58.4
101924,1658885257.620613,36.2,58.3
101925,1658885257.8950138,36.2,58.3
101926,1658885258.1651525,36.2,58.3
101927,1658885258.4390767,36.2,58.3
101928,1658885258.7134683,36.2,58.2
101929,1658885258.9843135,36.2,58.2
101930,1658885259.2587154,36.2,58.2
101931,1658885259.5331,36.2,58.2
101932,1658885259.806943,36.2,58.2
101933,1658885260.077346,36.2,58.1
101934,1658885260.3522234,36.2,58.1
101935,1658885260.6269104,36.2,58.1
101936,1658885260.901259,36.2,58.0
101937,1658885261.1716657,36.2,58.0
101938,1658885261.446096,36.2,58.0
101939,1658885261.7199306,36.2,58.0
101940,1658885261.9908323,36.2,58.0
101941,1658885262.2652411,36.2,58.0
101942,1658885262.5392218,36.2,58.0
101943,1658885262.8099897,36.2,58.0
101944,1658885263.0844047,36.2,58.0
101945,1658885263.3588114,36.2,58.0
101946,1658885263.6330593,36.2,58.0
101947,1658885263.9035623,36.2,58.1
101948,1658885264.1779907,36.2,58.1
101949,1658885264.452319,36.2,58.2
101950,1658885264.7222226,36.2,58.2
101951,1658885264.9971628,36.2,58.2
101952,1658885265.2715614,36.2,58.3
101953,1658885265.5452228,36.2,58.3
101954,1658885265.8163195,36.2,58.3
101955,1658885266.0907288,36.2,58.3
101956,1658885266.3652115,36.2,58.4
101957,1658885266.6356199,36.2,58.4
101958,1658885266.9094634,36.2,58.4
101959,1658885267.1838856,36.2,58.4
101960,1658885267.4587264,36.2,58.4
101961,1658885267.7291126,36.2,58.5
101962,1658885268.0029545,36.2,58.5
101963,1658885268.2773192,36.2,58.5
101964,1658885268.5477276,36.2,58.5
101965,1658885268.82257,36.2,58.6
101966,1658885269.0969646,36.2,58.6
101967,1658885269.3708081,36.2,58.6
101968,1658885269.641199,36.2,58.7
101969,1658885269.916042,36.2,58.7
101970,1658885270.190454,36.2,58.7
101971,1658885270.4642975,36.2,58.7
101972,1658885270.734684,36.2,58.7
101973,1658885271.0095272,36.2,58.7
101974,1658885271.2839255,36.2,58.8
101975,1658885271.5583127,36.2,58.8
101976,1658885271.8281577,36.2,58.8
101977,1658885272.1032267,36.2,58.8
101978,1658885272.3777783,36.2,58.8
101979,1658885272.6480193,36.2,58.9
101980,1658885272.9222245,36.2,58.9
101981,1658885273.1961758,36.2,58.9
101982,1658885273.4710186,36.2,58.9
101983,1658885273.7414057,36.2,58.9
101984,1658885274.016249,36.2,58.9
101985,1658885274.2906492,36.2,59.0
101986,1658885274.5650392,36.2,59.0
101987,1658885274.8348851,36.2,59.0
101988,1658885275.1093783,36.2,59.1
101989,1658885275.3841097,36.2,59.1
101990,1658885275.657977,36.2,59.1
101991,1658885275.9289503,36.2,59.1
101992,1658885276.2032685,36.2,59.2
101993,1658885276.4772084,36.2,59.2
101994,1658885276.7521088,36.2,59.2
101995,1658885277.0222237,36.2,59.2
101996,1658885277.2968583,36.2,59.2
101997,1658885277.570882,36.2,59.2
101998,1658885277.841614,36.2,59.3
101999,1658885278.116015,36.2,59.3
102000,1658885278.39043,36.2,59.3
102001,1658885278.66483,36.2,59.3
102002,1658885278.9351895,36.2,59.3
102003,1658885279.2095883,36.2,59.4
102004,1658885279.484014,36.2,59.4
102005,1658885279.7582216,36.2,59.4
102006,1658885280.0288804,36.2,59.4
102007,1658885280.303224,36.2,59.4
102008,1658885280.5775874,36.2,59.4
102009,1658885280.851383,36.2,59.4
102010,1658885281.1222234,36.2,59.4
102011,1658885281.3967004,36.2,59.4
102012,1658885281.6706007,36.2,59.4
102013,1658885281.9455864,36.2,59.4
102014,1658885282.2159114,36.2,59.4
102015,1658885282.4903483,36.2,59.4
102016,1658885282.764753,36.2,59.4
102017,1658885283.0392203,36.2,59.4
102018,1658885283.30951,36.2,59.4
102019,1658885283.5832238,36.2,59.4
102020,1658885283.858223,36.2,59.4
102021,1658885284.1286492,36.2,59.4
102022,1658885284.4024928,36.2,59.4
102023,1658885284.676903,36.2,59.4
102024,1658885284.9517462,36.2,59.4
102025,1658885285.222139,36.2,59.5
102026,1658885285.4965286,36.2,59.4
102027,1658885285.7711098,36.2,59.4
102028,1658885286.045388,36.2,59.4
102029,1658885286.3152301,36.2,59.4
102030,1658885286.5902536,36.1,59.4
102031,1658885286.864148,36.2,59.4
102032,1658885287.1388092,36.2,59.3
102033,1658885287.409213,36.2,59.3
102034,1658885287.6838057,36.2,59.3
102035,1658885287.958085,36.2,59.3
102036,1658885288.2320638,36.2,59.3
102037,1658885288.5023823,36.2,59.3
102038,1658885288.777405,36.2,59.3
